universe_id,stock_code,company_name,board,industry,market_cap_hkd,pb_ratio,listing_status,initial_inclusion_reason,source_id,data_date
UNI-01761,02440.HK,迷策略,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01762,02442.HK,怡俊集团控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01763,02443.HK,汽车街,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01764,02450.HK,淮北绿金股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01765,02451.HK,绿源集团控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01766,02453.HK,美中嘉和,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01767,02455.HK,润华服务,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01768,02457.HK,步阳国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01769,02458.HK,望尘科技控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01770,02459.HK,升能集团（新）,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01771,02460.HK,华润饮料,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01772,02465.HK,龙蟠科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01773,02469.HK,粉笔,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01774,02473.HK,喜相逢集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01775,02476.HK,胜宏科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01776,02477.HK,经纬天地,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01777,02479.HK,天聚地合,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01778,02480.HK,绿竹生物－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01779,02481.HK,双良睿能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01780,02482.HK,维天运通,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01781,02483.HK,Ｋ　ＣＡＳＨ集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01782,02486.HK,普乐师集团控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01783,02487.HK,科笛－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01784,02488.HK,元征科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01785,02489.HK,集海黄金,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01786,02490.HK,乐舱物流,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01787,02493.HK,迈威生物－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01788,02495.HK,声通科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01789,02496.HK,友芝友生物－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01790,02497.HK,富景中国控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01791,02498.HK,速腾聚创,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01792,02499.HK,佛朗斯股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01793,02500.HK,启明医疗－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01794,02501.HK,迈越科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01795,02502.HK,金源氢化,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01796,02503.HK,中深建业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01797,02505.HK,ＥＤＡ集团控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01798,02506.HK,讯飞医疗科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01799,02507.HK,西锐,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01800,02508.HK,圣贝拉集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01801,02509.HK,荃信生物－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01802,02510.HK,德翔海运,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01803,02511.HK,君圣泰医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01804,02512.HK,云工场,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01805,02513.HK,智谱,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01806,02515.HK,天津建发,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01807,02516.HK,泛远国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01808,02517.HK,锅圈,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01809,02518.HK,汽车之家－Ｓ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01810,02519.HK,傲基股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01811,02520.HK,山西安装,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01812,02521.HK,升辉清洁,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01813,02522.HK,一脉阳光,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01814,02525.HK,禾赛－Ｗ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01815,02526.HK,德适－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01816,02528.HK,尚晋国际控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01817,02529.HK,泓盈城市服务,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01818,02530.HK,纽曼思,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01819,02531.HK,广联科技控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01820,02533.HK,黑芝麻智能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01821,02535.HK,泓基集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01822,02536.HK,百乐皇宫,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01823,02539.HK,乐摩科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01824,02540.HK,乐思集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01825,02543.HK,大行科工,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01826,02545.HK,中赣通信,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01827,02546.HK,智汇矿业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01828,02549.HK,卡罗特,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01829,02550.HK,宜搜科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01830,02551.HK,晶科电子股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01831,02552.HK,华领医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01832,02555.HK,茶百道,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01833,02556.HK,迈富时,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01834,02558.HK,晋商银行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01835,02559.HK,嘀嗒出行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01836,02560.HK,海螺材料科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01837,02561.HK,维昇药业－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01838,02562.HK,狮腾控股,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01839,02563.HK,华昊中天医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01840,02565.HK,派格生物医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01841,02566.HK,九源基因,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01842,02567.HK,七牛智能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01843,02569.HK,舒宝国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01844,02570.HK,重塑能源,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01845,02571.HK,赛目科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01846,02573.HK,新琪安,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01847,02575.HK,轩竹生物－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01848,02576.HK,太美医疗科技,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01849,02577.HK,英诺赛科,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01850,02579.HK,中伟新材,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01851,02580.HK,奥克斯电气,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01852,02581.HK,明基医院,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01853,02582.HK,国富氢能,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01854,02583.HK,西普尼,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01855,02585.HK,梦金园,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01856,02586.HK,多点数智,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01857,02587.HK,健康之路,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01858,02588.HK,中银航空租赁,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01859,02589.HK,沪上阿姨,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01860,02590.HK,极智嘉－Ｗ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01861,02591.HK,银诺医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01862,02592.HK,拨康视云－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01863,02593.HK,草姬集团,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01864,02595.HK,劲方医药－Ｂ,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01865,02596.HK,宜宾银行,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01866,02597.HK,讯众通信,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01867,02598.HK,连连数字,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01868,02600.HK,中国铝业,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01869,02601.HK,中国太保,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01870,02602.HK,万物云,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01871,02603.HK,吉宏股份,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01872,02605.HK,METALIGHT,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01873,02607.HK,上海医药,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01874,02608.HK,阳光１００中国,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01875,02609.HK,佰泽医疗,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01876,02610.HK,南山铝业国际,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
UNI-01877,02611.HK,国泰海通,unknown,,,,unknown,Included in generator universe before certified hard filters.,AKSHARE_HK_SNAPSHOT_CACHE,2026-06-02
